"","id","owner","datetaken","ownername","latitude","longitude","url_c","Clusters_0.0005_5","GND_N","PROVINCE_N","DISTRICT_N","date","time"
"126865",32175484656,"9881443@N07","2016-12-26 16:12:29","srinisv123",7.4953,80.3792,"https://live.staticflickr.com/291/32175484656_808ac7744c_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2016-12-26","16:12:29"
"126866",32175483566,"9881443@N07","2016-12-26 16:00:25","srinisv123",7.4916,80.3657,"https://live.staticflickr.com/670/32175483566_9fcb9da976_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2016-12-26","16:00:25"
"126867",32175482456,"9881443@N07","2016-12-26 15:56:56","srinisv123",7.4847,80.3632,"https://live.staticflickr.com/418/32175482456_e35190b176_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2016-12-26","15:56:56"
"126869",32064891792,"9881443@N07","2016-12-26 15:56:36","srinisv123",7.4834,80.3623,"https://live.staticflickr.com/483/32064891792_d11e81b463_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2016-12-26","15:56:36"
"126934",9377944816,"99441523@N02","2013-07-26 07:13:28","ranmal91",7.4785,80.0191,"https://live.staticflickr.com/3681/9377944816_2b113b2669_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2013-07-26","07:13:28"
"126938",50811004541,"99888150@N04","2019-03-03 11:11:45","sajharshana",7.4375,80.3332,"https://live.staticflickr.com/65535/50811004541_1e26467d58_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2019-03-03","11:11:45"
"126939",50811118767,"99888150@N04","2019-03-03 11:10:47","sajharshana",7.4378,80.3332,"https://live.staticflickr.com/65535/50811118767_7f7c340372_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2019-03-03","11:10:47"
"126940",50811004421,"99888150@N04","2019-03-03 11:09:48","sajharshana",7.4376,80.3332,"https://live.staticflickr.com/65535/50811004421_38381998fc_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2019-03-03","11:09:48"
"126942",50811006796,"99888150@N04","2019-03-03 11:06:48","sajharshana",7.4377,80.3331,"https://live.staticflickr.com/65535/50811006796_6ef13e052d_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2019-03-03","11:06:48"
"126945",50810261873,"99888150@N04","2019-03-03 11:00:26","sajharshana",7.4375,80.3334,"https://live.staticflickr.com/65535/50810261873_97a9c0b4b2_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2019-03-03","11:00:26"
"126948",50811007111,"99888150@N04","2019-03-03 10:41:41","sajharshana",7.4378,80.3333,"https://live.staticflickr.com/65535/50811007111_96b43bccc1_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2019-03-03","10:41:41"
"126950",50811121207,"99888150@N04","2019-03-03 10:33:23","sajharshana",7.4386,80.339,"https://live.staticflickr.com/65535/50811121207_429a49634a_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2019-03-03","10:33:23"
"126952",50810263083,"99888150@N04","2018-12-22 18:37:53","sajharshana",7.4386,80.3393,"https://live.staticflickr.com/65535/50810263083_c5f1091607_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2018-12-22","18:37:53"
"126953",50811008471,"99888150@N04","2018-12-09 17:15:38","sajharshana",7.4376,80.3335,"https://live.staticflickr.com/65535/50811008471_412e8cef56_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2018-12-09","17:15:38"
"126956",50811125237,"99888150@N04","2018-08-12 09:00:09","sajharshana",7.4376,80.3332,"https://live.staticflickr.com/65535/50811125237_720b487915_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2018-08-12","09:00:09"
"126957",50811124407,"99888150@N04","2018-03-03 21:31:14","sajharshana",7.5972,80.5166,"https://live.staticflickr.com/65535/50811124407_cc1190c068_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2018-03-03","21:31:14"
"126960",50811133332,"99888150@N04","2017-10-22 12:54:01","sajharshana",7.4375,80.3332,"https://live.staticflickr.com/65535/50811133332_10dba7bbf7_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-10-22","12:54:01"
"126961",50811019386,"99888150@N04","2017-07-16 17:04:42","sajharshana",7.5972,80.5167,"https://live.staticflickr.com/65535/50811019386_4ca2ea7e4f_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-07-16","17:04:42"
"126962",50810275233,"99888150@N04","2017-06-03 14:52:36","sajharshana",7.4354,80.3357,"https://live.staticflickr.com/65535/50810275233_34743d3cfb_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-06-03","14:52:36"
"127295",37554730686,"99893602@N02","2017-09-21 00:29:44","Richard027",7.5148,80.5042,"https://live.staticflickr.com/4487/37554730686_c246a55046_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-21","00:29:44"
"127296",37344837700,"99893602@N02","2017-09-21 00:28:24","Richard027",7.5149,80.5043,"https://live.staticflickr.com/4478/37344837700_25712d4e4b_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-21","00:28:24"
"127297",23750824218,"99893602@N02","2017-09-21 00:27:52","Richard027",7.515,80.5044,"https://live.staticflickr.com/4473/23750824218_3ee5794f8b_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-21","00:27:52"
"127299",36893022334,"99893602@N02","2017-09-21 00:27:23","Richard027",7.5152,80.5047,"https://live.staticflickr.com/4457/36893022334_544df7de5a_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-21","00:27:23"
"127300",23750824308,"99893602@N02","2017-09-21 00:26:45","Richard027",7.5154,80.5049,"https://live.staticflickr.com/4501/23750824308_41be1738a9_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-21","00:26:45"
"127301",37344838150,"99893602@N02","2017-09-21 00:26:39","Richard027",7.5154,80.505,"https://live.staticflickr.com/4468/37344838150_3ca6ea83a2_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-21","00:26:39"
"127302",36893022504,"99893602@N02","2017-09-21 00:26:22","Richard027",7.5154,80.5038,"https://live.staticflickr.com/4445/36893022504_41548e7098_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-21","00:26:22"
"127306",23750824668,"99893602@N02","2017-09-21 00:24:01","Richard027",7.5361,80.49,"https://live.staticflickr.com/4444/23750824668_0888e3a9bb_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-21","00:24:01"
"127310",36933157263,"99893602@N02","2017-09-21 00:06:26","Richard027",7.5369,80.4914,"https://live.staticflickr.com/4473/36933157263_906565b211_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-21","00:06:26"
"127311",37554734066,"99893602@N02","2017-09-21 00:02:38","Richard027",7.5376,80.4919,"https://live.staticflickr.com/4482/37554734066_4d090d6131_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-21","00:02:38"
"127312",37344839750,"99893602@N02","2017-09-20 23:59:15","Richard027",7.5374,80.4922,"https://live.staticflickr.com/4492/37344839750_e8c701b417_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-20","23:59:15"
"127313",37554734346,"99893602@N02","2017-09-20 23:59:08","Richard027",7.5373,80.4922,"https://live.staticflickr.com/4473/37554734346_ebe9d16266_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-20","23:59:08"
"127314",37344839930,"99893602@N02","2017-09-20 23:58:18","Richard027",7.5372,80.4921,"https://live.staticflickr.com/4503/37344839930_36ef4ccee7_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-20","23:58:18"
"127315",37344840080,"99893602@N02","2017-09-20 23:57:30","Richard027",7.5372,80.4919,"https://live.staticflickr.com/4510/37344840080_8a44ac44ab_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-20","23:57:30"
"127316",37344840250,"99893602@N02","2017-09-20 23:57:14","Richard027",7.5371,80.4919,"https://live.staticflickr.com/4446/37344840250_6cff22b83a_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-20","23:57:14"
"127317",37344840400,"99893602@N02","2017-09-20 23:57:03","Richard027",7.5371,80.4921,"https://live.staticflickr.com/4493/37344840400_d4a58d7301_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-20","23:57:03"
"127318",37554735196,"99893602@N02","2017-09-20 23:56:06","Richard027",7.5371,80.4918,"https://live.staticflickr.com/4507/37554735196_e542c04c7f_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-20","23:56:06"
"127319",37554735296,"99893602@N02","2017-09-20 23:54:56","Richard027",7.537,80.4915,"https://live.staticflickr.com/4506/37554735296_1424f4e4de_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-20","23:54:56"
"127320",37554735506,"99893602@N02","2017-09-20 23:53:41","Richard027",7.5364,80.4913,"https://live.staticflickr.com/4459/37554735506_19b4bcca2a_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-20","23:53:41"
"127321",37344840770,"99893602@N02","2017-09-20 23:53:16","Richard027",7.5363,80.4913,"https://live.staticflickr.com/4508/37344840770_ef7f252fe3_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-20","23:53:16"
"127322",37344840930,"99893602@N02","2017-09-20 23:52:01","Richard027",7.536,80.4911,"https://live.staticflickr.com/4498/37344840930_23e4b7aa6b_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-20","23:52:01"
"127323",37344841030,"99893602@N02","2017-09-20 23:51:46","Richard027",7.5359,80.4909,"https://live.staticflickr.com/4507/37344841030_63b2de6631_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-20","23:51:46"
"127324",37554736026,"99893602@N02","2017-09-20 23:08:29","Richard027",7.4868,80.3666,"https://live.staticflickr.com/4444/37554736026_e8e74c08ab_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-20","23:08:29"
"127326",37554736206,"99893602@N02","2017-09-20 23:08:04","Richard027",7.4868,80.3667,"https://live.staticflickr.com/4480/37554736206_7e83269b80_c.jpg",0,"Ihala Walakumbura","NORTH WESTERN","KURUNEGALA","2017-09-20","23:08:04"
